Star,FeO,Na2O,MgO,Al2O3,SiO2,CaO,TiO2,Cr2O3
HD116963,0.07807459163626149,0.0022332822742029707,0.3488295478494825,0.043446719410639496,0.4781029376755834,0.04526125972023989,0.004051661433590211,0.0
HD1171
HD117105
HD117207,0.07877663276166118,0.003795601363791938,0.37842247640591004,0.03288564878588302,0.47497301204176867,0.027669296598990013,0.0034773320419951475,0.0
HD117359,0.08152449018800931,0.002426350780492369,0.39906193789803335,0.029124036936811325,0.4552388300528568,0.029339122270642736,0.0032852318731541644,0.0
HD117618,0.0793464354640512,0.0037169053420439396,0.37555213252587255,0.03567086100448433,0.47011478945365714,0.03207957838244514,0.0035192978274457163,0.0
HD117938,0.07683989117297911,0.004223785202719994,0.3510796659583409,0.031418209986289455,0.48841627667467363,0.044411333116880294,0.003610837888116691,0.0
HD118466,0.07617412665280034,0.0032946484018845277,0.358463689780033,0.03394075854976349,0.4962351916870437,0.02840584211012345,0.0034857428183515137,0.0
HD118563,0.08122762341528653,0.0031346801349552635,0.3803042765382813,0.03314545491429789,0.4644726595237585,0.033912997155628455,0.0038023083177921107,0.0
HD119173
HD119291,0.0782280586642446,0.005903925538285646,0.3610660620406063,0.038271532951001046,0.4681463204290597,0.04526610348267151,0.003117996894131251,0.0
HD11938,0.06805276463680263,0.004235282557842427,0.3080251720863349,0.034537973619745754,0.5395935647776307,0.042333759514764764,0.0032214828068789073,0.0
HD119503,0.06982035276283717,0.0028722198068509364,0.32599915238516924,0.02900494540151479,0.5377766363547105,0.03096652506340905,0.003560168225508256,0.0
HD119629,0.06717023569483427,0.002663152509837562,0.3054649357495002,0.03531928809804904,0.5464444192744177,0.038671904232414955,0.004266064440946235,0.0
HD119638,0.07785096984293242,0.0034658321806268753,0.3698321494823446,0.03289005094536237,0.4786465469419856,0.03380636919064532,0.00350808141610278,0.0
HD11964A,0.08161205543147601,0.002487093137531224,0.4083429753421435,0.028338876993577563,0.44633904337313063,0.029635152608772846,0.003244803113368275,0.0
HD119782,0.07876849751925714,0.00295344851291025,0.37771063098358915,0.02826982041994271,0.47656969548394706,0.03242167822223119,0.0033062288581224195,0.0
HD119949
HD120344,0.08188803978788343,0.0027313216491779784,0.3992543763223104,0.03360185072642104,0.4474978665201837,0.03150697280067735,0.0035195721933460925,0.0
HD120362,0.09156207443089086,0.0011527709328041926,0.4692076724260613,0.02457200268886454,0.3790753659211632,0.031103272327715287,0.00332684127250067,0.0
HD120491,0.08977427091273885,0.0019139722345872631,0.44047155462189097,0.028565952789901466,0.3958377425539928,0.03957751390979696,0.003858992977091546,0.0
HD121004
HD121504,0.07815802276486912,0.003282202651133039,0.3638621822696205,0.0353548174955089,0.4807696348450077,0.03483158721034937,0.003741552763511329,0.0
HD122308,0.07635931048867038,0.0028917035669228006,0.35838261424241685,0.03289171923253024,0.49171152457742306,0.03418097780282929,0.0035821500892074497,0.0
HD122474,0.08128467508039855,0.003881161311193286,0.38604933617820475,0.0353673158052166,0.4607842131162506,0.02910997299195585,0.0035233255167802795,0.0
HD122862,0.07809348508995727,0.003430334804519051,0.3725791069919286,0.033619737438209826,0.4761197170226204,0.03256004463538694,0.0035975740173778,0.0
HD123265
HD123319
HD12345,0.0803666668210834,0.002984278036907715,0.3921416608158018,0.03230925389011397,0.45855440006878817,0.030195969941680674,0.003447770425624198,0.0
HD123517,0.07714460738347423,0.003336888458537109,0.37059565192980776,0.026752889138108513,0.48747015832710333,0.031148905054581563,0.003550899708387534,0.0
HD123619
HD123651
HD1237,0.07672593850614376,0.0033165072959796247,0.3580343148604594,0.02638778999545106,0.49541361352686303,0.03660632170806415,0.0035155141070389814,0.0
HD12387
HD124106,0.07602468722315608,0.0027691829131343813,0.3598708314236618,0.028840986900723987,0.4966496403501702,0.03247264297391214,0.0033720282152415724,0.0
HD124292
HD124364,0.08030256140408963,0.0027185808353711884,0.3971622276554267,0.02869034310658134,0.4557202477270824,0.032044066299517525,0.0033619729719311185,0.0
HD124785
HD125072,0.07976883167983174,0.004841555749569467,0.38489271537033914,0.044813385554576084,0.4553118211578198,0.026837097258597738,0.0035345932292659018,0.0
HD125184,0.08088264141859257,0.0033292242015604784,0.392779983010484,0.032803398658806354,0.4585760908577851,0.02805109382019177,0.0035775680325796596,0.0
HD125271,0.08525168572688271,0.0030527520437743723,0.4084568502569486,0.03716980049203701,0.42546480718251545,0.036826227277496404,0.003777877020345419,0.0
HD125455,0.07982898348089203,0.0030422053761672793,0.3868221251680988,0.03190553411857558,0.46486084663268856,0.030128786932011025,0.0034115182915667903,0.0
HD125522,0.07938593745702503,0.003543218008248917,0.37660903413940483,0.0323062019742009,0.4664280506808687,0.038065029256393365,0.0036625284838582225,0.0
HD125595,0.0820167314974773,0.004164350020275955,0.39937540496298807,0.03952008253138107,0.434994737216206,0.03713755609472394,0.0027911376769476233,0.0
HD125612,0.07871099629967966,0.0033371982660002986,0.36736255420720815,0.0359404537315845,0.4786003273506039,0.03230763456286973,0.003740835582053704,0.0
HD125881,0.07680482760715493,0.003391219193414202,0.3563925855159472,0.03535010616133308,0.4896128346560838,0.034715218342734826,0.003733208523331888,0.0
HD12617,0.07590106117872202,0.0037800183979072965,0.3580719125611556,0.03572282948842385,0.4911607074975114,0.03205772259998481,0.003305748276294992,0.0
HD126525,0.07998134791560271,0.003343343237881924,0.3918512493723395,0.03261650766645821,0.4587615585841772,0.03008642511805536,0.0033595681054850524,0.0
HD126681,0.08795790977212804,0.0007772051614521205,0.36027553081124203,0.018390826479308814,0.49986186210829525,0.02986215508761516,0.0028745105799585866,0.0
HD126793
HD126803
HD126829,0.0774996251418754,0.0032922387853914596,0.3547762100233751,0.03520716093555637,0.4859579574108351,0.03919844666347669,0.004068361039489877,0.0
HD127124,0.0748041074659817,0.0031062674064968165,0.35330247730231373,0.028806847871628197,0.5029328814659112,0.03374295460041984,0.003304463887248562,0.0
HD128113
HD128340
HD128431,0.07998268333730443,0.0032064625244634087,0.39302614978118017,0.030897524351927177,0.45742661914848415,0.03222979160070737,0.003230769255933177,0.0
HD128571,0.07790795385975785,0.003986043262578549,0.37380968034051043,0.028543276618623097,0.476744631097456,0.03492949381656069,0.004078921004513522,0.0
HD128674
HD129191,0.07852724910343241,0.004666884925115453,0.37251132809057574,0.03754788854952812,0.4742310395693242,0.02898620570136527,0.003529404060658792,0.0
HD129229
HD129642
HD129829,0.08026329603500884,0.0069995888926735715,0.37527905127367317,0.03210521858526716,0.4634456547996387,0.03772832221079821,0.0041788682029404245,0.0
HD130322,0.0789142190254406,0.00322197333845258,0.37640486392906125,0.030555513505573614,0.4756305797263888,0.0320057685575767,0.0032670819175064578,0.0
HD13060,0.08142545722236118,0.002961743363451664,0.3903643371588985,0.03271840314085816,0.45611282637654216,0.03294698220639692,0.003470250531491383,0.0
HD130930
HD130989,0.07302069597061261,0.0033961395176704966,0.33698760317691384,0.03376823409095202,0.5118569234308997,0.036884565874302326,0.004085837938649056,0.0
HD130992,0.0840035184617762,0.0032599898970683307,0.4003451623340968,0.03325427857598901,0.4358120257144082,0.03954107362551944,0.0037839513911420365,0.0
HD131183,0.08210262174547658,0.0029263467403026354,0.4079833074573196,0.03590328960079757,0.43915164716845584,0.028321029851751788,0.003611757435896115,0.0
HD131218,0.07743550276696805,0.0033909917018593236,0.3579823296669711,0.030655007386775512,0.48890859198425335,0.03762550798835604,0.004002068504816656,0.0
HD131565,0.0820816129878808,0.002976046718059644,0.39630757373665326,0.028548583945405447,0.4515057926480344,0.03480252789900431,0.003777862064962124,0.0
HD131653
HD131664,0.07800311302604246,0.004104719544926529,0.3692556421909818,0.03487694500543816,0.4801485911920396,0.02993154976588409,0.0036794392746872903,0.0
HD1320,0.07925230148068355,0.002905194013919113,0.3879247114789147,0.02929945843146834,0.4640692825482905,0.03316768921494244,0.0033813628317812504,0.0
HD132411,0.08331318975900406,0.0037288552616370945,0.3952002214777956,0.02977934471798174,0.44406543281360744,0.03985800472288419,0.004054951247089775,0.0
HD13252
HD132569,0.08048258662802524,0.002627918938548505,0.38752825192896223,0.028689910094065182,0.46315288576704083,0.033724182255528874,0.003794264387829115,0.0
HD132648
HD133633
HD134060,0.08162802334884744,0.0036396060470574743,0.3857082666919903,0.036157055896733105,0.45694884819628473,0.0322841866206077,0.003634013198479253,0.0
HD134088
HD134113
HD134606,0.07783305248750765,0.004179726646484258,0.3788625757959392,0.033011029029780946,0.4767806663531384,0.025893195767947037,0.00343975391920254,0.0
HD134664,0.08006590159223739,0.003225254986924756,0.37514178249934593,0.033245518143546655,0.4718109786101285,0.03279025988573093,0.0037203042820860375,0.0
HD134702,0.07728145005008515,0.0028589559479974594,0.3635824162089236,0.0319685903216801,0.4868385632479101,0.0338903198959959,0.00357970432740765,0.0
HD134929B,0.07877345674837981,0.003532941610928305,0.3917749571779191,0.03104025473980735,0.46433128662082335,0.027460879110517856,0.003086223991624248,0.0
HD134985
HD134987
HD135468,0.07702569640868465,0.0031200005287542747,0.35668252156080676,0.03160109909768877,0.49045169091042323,0.03681217597633799,0.004306815517304089,0.0
HD135625,0.07687309901198928,0.003957916085342924,0.3629736398524643,0.0365959512406676,0.48485922597189834,0.03129134360979006,0.0034488242278475647,0.0
HD13578,0.07922723659632053,0.0032288276268591584,0.38296500716952636,0.03588469915668855,0.4644223427061294,0.030798172932051844,0.003473713812424099,0.0
HD136352
HD136713
HD136894,0.08202399232725767,0.00251511947150539,0.396734310316027,0.03040041321165222,0.4539306177758602,0.03107598589345602,0.003319561004241382,0.0
HD137010,0.08083766983328285,0.0025947389372163563,0.3878660420048302,0.028982120011952755,0.4549610843388011,0.041078212094165234,0.003680132779751542,0.0
HD13724,0.0791790349795789,0.0037618152814523622,0.37301697701739045,0.03568414211103928,0.4734937382170599,0.03106847757703904,0.0037958148164400005,0.0
HD137303,0.08346225865630394,0.003389491572960868,0.4031273685627985,0.03436102105722091,0.4372250908244179,0.03482679848514199,0.0036079708411558293,0.0
HD137388
HD137676
HD13789,0.07678674011349833,0.0029843859084171752,0.35936277984487563,0.02943328635875166,0.4907768541252996,0.03772979456983287,0.0029261590793247597,0.0
HD13808,0.21145874281057295,0.021738277561086917,-0.0,0.1326863012066343,0.5594906143279745,0.06284569563314228,0.011780368460589018,-0.0
HD138549,0.07884709396418725,0.003459010220868752,0.38164820529208754,0.030815930216332946,0.4721844723043338,0.02974936672149833,0.0032959212806915215,0.0
HD138799,0.0781250781750528,0.0033185806826568007,0.36853324618472,0.028241591312129024,0.48411641290239565,0.03394834643850156,0.0037167443045441383,0.0
HD1388,0.08025277559167238,0.0032249151043156057,0.38184999556134314,0.03495905460311436,0.46348882640793426,0.032575193088844545,0.0036492396427758654,0.0
HD138914,0.08082485988683144,0.002631424773004389,0.38620362693422644,0.04205876484642863,0.4542526717663507,0.031114203475255887,0.0029144483179025273,0.0
HD139189
HD139332,0.08567713345005284,0.002486095441189936,0.43788522413448533,0.03717175048500615,0.40482755996309916,0.02814782667769152,0.003804409848475237,0.0
HD139536,0.07566593175141272,0.004023510921557262,0.3405983178991255,0.03373841510367886,0.4974750886219734,0.04320231375315204,0.005296421949100368,0.0
HD139590,0.07455616091254713,0.003983564250656658,0.3461048374665249,0.0357064794318021,0.5030436355166228,0.032886291964594354,0.003719030457252141,0.0
HD139710,0.07709806085705438,0.0030786385879806467,0.3618379572505249,0.029865540082994795,0.49044393722395546,0.03430210120150992,0.003373764795979823,0.0
HD139879,0.08572919409768318,0.002308457370207668,0.4342155206664426,0.06287682123349335,0.3858792221134697,0.025460241165004043,0.0035305433536995012,0.0
HD140785,0.07976207528094856,0.0032674220553738304,0.38028446834025353,0.03512732009115369,0.464970032292852,0.03312962830594042,0.0034590536334780544,0.0
HD140901,0.0798015725197433,0.0033488228148480475,0.39116303222475846,0.03068956419696059,0.4612186827828442,0.03030512379547378,0.0034732016653715786,0.0
HD141128,0.07530378663552591,0.0042591587695257225,0.3419072157054402,0.03787021295224516,0.4941940126434202,0.04209214829829551,0.004373464995547355,0.0
HD141597
HD141598
HD141624
HD141937,0.07880578753547762,0.003267023277255305,0.3684374978937817,0.03450024694530542,0.47766182933764456,0.033727317014216704,0.00360029799631865,0.0
HD142,0.06803852807290792,0.0037993007726496862,0.3231322723196894,0.029777999336579812,0.5468312126818455,0.02395576815226665,0.004464918664060951,0.0
HD142022A
HD142709,0.08452032636125738,0.003544391015317417,0.3934301620925212,0.041519973146139824,0.4275178415453838,0.045030065368661006,0.004437240470719307,0.0
HD142879,0.07757015878549661,0.0032771488589542113,0.3724944901307783,0.029088714076328875,0.4803708462229965,0.033762887263154275,0.0034357546622912323,0.0
HD143114
HD143295,0.07632412187724308,0.0028244577604349033,0.36073143560982923,0.02565013936087086,0.4956580738019358,0.03578914867725007,0.0030226229124360863,0.0
